Date,Time,Generation,Demand,Loadshed,Gas,Liquid Fuel,Coal,Hydro,Solar,Wind,Bheramara HVDC,Tripura,Adani,Remarks
28.03.2017,9:00:00,6405,6405,0,4566,996,162,90,0,0,504,92,0,
28.03.2017,3:00:00,6525,6525,0,4788,920,159,70,0,0,504,90,0,
28.03.2017,8:00:00,6186,6186,0,4473,898,160,70,0,0,504,86,0,
28.03.2017,7:00:00,6260,6260,0,4575,852,161,90,0,0,504,84,0,
28.03.2017,4:00:00,6525,6525,0,4679,818,159,90,0,0,504,88,0,
28.03.2017,5:00:00,6218,6218,0,4627,748,161,90,0,0,504,94,0,
28.03.2017,6:00:00,6084,6084,0,4527,740,159,70,0,0,504,90,0,
29.03.2017,19:00:00,7625,7625,0,4156,2596,160,108,0,0,502,108,0,
29.03.2017,20:00:00,8027,8027,0,4618,2545,159,104,0,0,502,104,0,Evening Peak
29.03.2017,21:00:00,7901,7901,0,4813,2209,161,125,0,0,502,102,0,
29.03.2017,22:00:00,7924,7924,0,4927,2105,160,126,0,0,502,116,0,
29.03.2017,23:00:00,7639,7639,0,4944,1814,158,126,0,0,502,106,0,
29.03.2017,18:00:00,6873,6873,0,4324,1681,158,124,0,0,502,90,0,
29.03.2017,0:00:00,7357,7357,0,4975,1545,159,85,0,0,502,102,0,
29.03.2017,1:00:00,7125,7125,0,4990,1314,153,80,0,0,498,96,0,
29.03.2017,13:00:00,6700,6700,0,4663,1260,153,55,0,0,498,76,0,
29.03.2017,15:00:00,6858,6858,0,4843,1215,160,65,0,0,502,82,0,Day Peak
29.03.2017,17:00:00,6460,6460,0,4444,1198,163,76,0,0,502,86,0,
29.03.2017,14:00:00,6612,6612,0,4623,1178,155,85,0,0,502,78,0,
29.03.2017,11:00:00,6548,6548,0,4596,1149,144,85,0,0,498,82,0,
29.03.2017,12:00:00,6650,6650,0,4697,1145,148,85,0,0,498,83,0,
29.03.2017,16:00:00,6646,6646,0,4701,1140,162,66,0,0,502,84,0,
29.03.2017,10:00:00,6374,6374,0,4435,1113,145,65,0,0,498,84,0,
29.03.2017,2:00:00,6736,6736,0,4856,1067,153,80,0,0,498,88,0,
29.03.2017,9:00:00,6210,6210,0,4371,1019,156,85,0,0,498,86,0,
29.03.2017,3:00:00,6500,6500,0,4783,906,153,80,0,0,498,86,0,
29.03.2017,8:00:00,5819,5819,0,4205,832,153,60,0,0,498,78,0,
29.03.2017,4:00:00,6197,6197,0,4719,782,153,80,0,0,498,82,0,
29.03.2017,5:00:00,6197,6197,0,4662,731,152,80,0,0,498,80,0,
29.03.2017,7:00:00,6012,6012,0,4474,730,156,85,0,0,498,76,0,
29.03.2017,6:00:00,6145,6145,0,4669,665,156,87,0,0,498,76,0,
30.03.2017,22:00:00,12413,12413,0,4532,4532,2822,159,0,0,250,118,0,
30.03.2017,20:00:00,8291,8291,0,4662,2978,148,123,0,0,250,130,0,Evening Peak
30.03.2017,19:00:00,8188,8188,0,4700,2923,159,120,0,0,250,132,0,
30.03.2017,21:00:00,8140,8140,0,4600,2884,148,124,0,0,250,134,0,
30.03.2017,23:00:00,8009,8009,0,4596,2763,156,126,0,0,250,118,0,
30.03.2017,0:00:00,7736,7736,0,4497,2584,161,128,0,0,250,116,0,
30.03.2017,18:00:00,6814,6814,0,4245,2219,156,102,0,0,250,92,0,
30.03.2017,16:00:00,7163,7163,0,4283,2025,156,118,0,0,493,86,0,Day Peak
30.03.2017,15:00:00,7084,7084,0,4296,1924,158,121,0,0,493,90,0,
30.03.2017,17:00:00,6353,6353,0,4093,1914,158,102,0,0,250,86,0,
30.03.2017,14:00:00,6687,6687,0,4246,1592,156,132,0,0,497,66,0,
30.03.2017,13:00:00,6712,6712,0,4459,1404,158,132,0,0,497,64,0,
30.03.2017,11:00:00,6440,6440,0,4337,1258,156,132,0,0,497,62,0,
30.03.2017,12:00:00,6533,6533,0,4449,1229,156,132,0,0,497,72,0,
30.03.2017,10:00:00,6240,6240,0,4289,1158,158,82,0,0,497,58,0,
30.03.2017,1:00:00,6792,6792,0,4870,1092,158,85,0,0,497,96,0,
30.03.2017,9:00:00,5996,5996,0,4178,1037,157,81,0,0,497,48,0,
30.03.2017,7:00:00,5640,5640,0,4428,909,157,90,0,0,212,56,0,
30.03.2017,8:00:00,5553,5553,0,4182,889,157,105,0,0,212,52,0,
30.03.2017,2:00:00,6468,6468,0,4786,861,155,85,0,0,497,90,0,
30.03.2017,6:00:00,5526,5526,0,4406,831,159,68,0,0,212,62,0,
30.03.2017,3:00:00,6125,6125,0,4635,676,154,85,0,0,497,84,0,
30.03.2017,5:00:00,5380,5380,0,4433,635,159,83,0,0,497,70,0,
30.03.2017,4:00:00,5367,5367,0,4426,622,158,85,0,0,497,76,0,
31.03.2017,20:00:00,8149,8149,0,4393,2863,155,125,0,0,499,120,0,Evening Peak
31.03.2017,22:00:00,8183,8183,0,4502,2779,156,127,0,0,499,126,0,
31.03.2017,19:00:00,7952,7952,0,4331,2726,155,122,0,0,499,124,0,
31.03.2017,23:00:00,8106,8106,0,4538,2679,155,126,0,0,499,114,0,
31.03.2017,0:00:00,7857,7857,0,4449,2519,155,122,0,0,499,118,0,
31.03.2017,1:00:00,7324,7324,0,4404,2279,157,126,0,0,252,108,0,
31.03.2017,18:00:00,6288,6288,0,3712,1979,160,100,0,0,253,88,0,
31.03.2017,17:00:00,6295,6295,0,3940,1763,159,101,0,0,253,84,0,
31.03.2017,16:00:00,6369,6369,0,4018,1752,156,101,0,0,253,94,0,
31.03.2017,15:00:00,6522,6522,0,4220,1672,160,126,0,0,253,96,0,Day Peak
31.03.2017,13:00:00,6241,6241,0,4015,1634,159,105,0,0,253,80,0,
31.03.2017,14:00:00,6293,6293,0,4036,1632,160,125,0,0,253,92,0,
31.03.2017,3:00:00,6727,6727,0,4531,1564,159,125,0,0,252,100,0,
31.03.2017,4:00:00,6598,6598,0,4608,1365,160,119,0,0,252,98,0,
31.03.2017,12:00:00,6181,6181,0,4246,1362,159,90,0,0,253,76,0,
31.03.2017,5:00:00,6466,6466,0,4625,1221,160,117,0,0,252,95,0,
31.03.2017,6:00:00,6275,6275,0,4457,1205,158,117,0,0,253,90,0,
31.03.2017,7:00:00,6123,6123,0,4333,1191,157,122,0,0,253,72,0,
31.03.2017,9:00:00,1760,1760,0,0,1179,160,90,0,0,253,78,0,
31.03.2017,8:00:00,6007,6007,0,4255,1152,160,122,0,0,253,70,0,
31.03.2017,11:00:00,5826,5826,0,4104,1150,160,90,0,0,253,74,0,
31.03.2017,10:00:00,5803,5803,0,4129,1124,160,70,0,0,253,72,0,
31.03.2017,2:00:00,2700,2700,0,1932,160,126,126,0,0,252,104,0,
31.03.2017,21:00:00,3951,3951,0,2935,155,126,118,0,0,499,118,0,
01.04.2017,22:00:00,8484,8484,0,4655,2923,159,119,0,0,499,119,0,
01.04.2017,23:00:00,8378,8378,0,4641,2828,159,122,0,0,499,134,0,
01.04.2017,21:00:00,8327.133333,8327.133333,0,4631.666667,2792.533333,158.9333333,118.9333333,0,0,499,117.0666667,0,
01.04.2017,20:00:00,8170.266667,8170.266667,0,4608.333333,2662.066667,158.8666667,118.8666667,0,0,499,115.1333333,0,Evening Peak
01.04.2017,19:00:00,8013.4,8013.4,0,4585,2531.6,158.8,118.8,0,0,499,113.2,0,
01.04.2017,18:00:00,7856.533333,7856.533333,0,4561.666667,2401.133333,158.7333333,118.7333333,0,0,499,111.2666667,0,
01.04.2017,0:00:00,7989,7989,0,4721,2386,159,103,0,0,499,126,0,
01.04.2017,17:00:00,7699.666667,7699.666667,0,4538.333333,2270.666667,158.6666667,118.6666667,0,0,499,109.3333333,0,
01.04.2017,16:00:00,7542.8,7542.8,0,4515,2140.2,158.6,118.6,0,0,499,107.4,0,Day Peak
01.04.2017,1:00:00,7458,7458,0,4482,2111,155,102,0,0,499,114,0,
01.04.2017,15:00:00,7385.933333,7385.933333,0,4491.666667,2009.733333,158.5333333,118.5333333,0,0,499,105.4666667,0,
01.04.2017,14:00:00,7229.066667,7229.066667,0,4468.333333,1879.266667,158.4666667,118.4666667,0,0,499,103.5333333,0,
01.04.2017,2:00:00,7131,7131,0,4514,1763,145,103,0,0,499,112,0,
01.04.2017,13:00:00,7072.2,7072.2,0,4445,1748.8,158.4,118.4,0,0,499,101.6,0,
01.04.2017,12:00:00,6915.333333,6915.333333,0,4421.666667,1618.333333,158.3333333,118.3333333,0,0,499,99.66666667,0,
01.04.2017,11:00:00,6758.466667,6758.466667,0,4398.333333,1487.866667,158.2666667,118.2666667,0,0,499,97.73333333,0,
01.04.2017,3:00:00,6829,6829,0,5410,1441,153,123,0,0,499,108,0,
01.04.2017,10:00:00,6601.6,6601.6,0,4375,1357.4,158.2,118.2,0,0,499,95.8,0,
01.04.2017,9:00:00,6444.733333,6444.733333,0,4351.666667,1226.933333,158.1333333,118.1333333,0,0,499,93.86666667,0,
01.04.2017,4:00:00,6558,6558,0,4573,1112,156,123,0,0,500,100,0,
01.04.2017,8:00:00,6287.866667,6287.866667,0,4328.333333,1096.466667,158.0666667,118.0666667,0,0,499,91.93333333,0,
01.04.2017,5:00:00,6398,6398,0,4501,1023,159,121,0,0,499,100,0,
01.04.2017,6:00:00,6304,6304,0,4438,1018,158,103,0,0,499,94,0,
01.04.2017,7:00:00,6131,6131,0,4305,966,158,118,0,0,499,90,0,
02.04.2017,20:00:00,8328,8328,0,4842,2594,152,106,0,0,504,136,0,
02.04.2017,19:00:00,8410,8410,0,5045,2481,151,100,0,0,504,134,0,Evening Peak
02.04.2017,21:00:00,8388,8388,0,5195,2300,151,106,0,0,504,138,0,
02.04.2017,1:00:00,7732,7732,0,4711,2140,161,102,0,0,504,120,0,
02.04.2017,18:00:00,7915,7915,0,4941.5,2094,152.5,109,0,0,504,119,0,
02.04.2017,22:00:00,8151,8151,0,5171,2089,157,100,0,0,504,136,0,
02.04.2017,23:00:00,8042,8042,0,5099,2037,159,118,0,0,504,130,0,
02.04.2017,0:00:00,7899,7899,0,5009,2012,159,119,0,0,504,102,0,
02.04.2017,2:00:00,7399,7399,0,4739,1780,160,102,0,0,504,120,0,
02.04.2017,16:00:00,7741,7741,0,5125,1736,153,120,0,0,504,108,0,Day Peak
02.04.2017,13:00:00,7705,7705,0,5100,1735,153,118,0,0,504,100,0,
02.04.2017,15:00:00,7636,7636,0,5041,1717,153,118,0,0,504,108,0,
02.04.2017,17:00:00,7420,7420,0,4838,1707,154,118,0,0,504,104,0,
02.04.2017,14:00:00,7416,7416,0,4874,1665,151,118,0,0,504,108,0,
02.04.2017,12:00:00,7424,7424,0,5074,1476,155,118,0,0,504,102,0,
02.04.2017,3:00:00,7129,7129,0,4780,1475,159,102,0,0,504,63,0,
02.04.2017,9:00:00,6959,6959,0,4768,1355,158,87,0,0,504,92,0,
02.04.2017,10:00:00,7080,7080,0,4898,1348,155,88,0,0,504,92,0,
02.04.2017,11:00:00,7192,7192,0,5028,1322,155,89,0,0,504,100,0,
02.04.2017,8:00:00,6669,6669,0,4614,1252,156,60,0,0,504,88,0,
02.04.2017,4:00:00,6917,6917,0,4915,1163,161,70,0,0,504,110,0,
02.04.2017,7:00:00,6604,6604,0,4669,1121,156,70,0,0,504,90,0,
02.04.2017,6:00:00,6579,6579,0,4692,1057,156,70,0,0,504,106,0,
02.04.2017,5:00:00,6783,6783,0,4883,1044,157,88,0,0,504,112,0,
03.04.2017,19:00:00,7485,7485,0,4505,2082,158,118,0,0,496,132,0,Evening Peak
03.04.2017,1:00:00,7579,7579,0,4799,1896,160,119,0,0,495,116,0,
03.04.2017,15:00:00,7513,7513,0,4801,1846,152,120,0,0,496,104,0,Day Peak
03.04.2017,18:00:00,6673,6673,0,3998,1844,154,90,0,0,496,98,0,
03.04.2017,16:00:00,7382,7382,0,4748,1834,150,60,0,0,496,100,0,
03.04.2017,13:00:00,7360,7360,0,4689,1827,154,100,0,0,494,100,0,
03.04.2017,14:00:00,7354,7354,0,4694,1824,153,103,0,0,496,90,0,
03.04.2017,17:00:00,7007,7007,0,4486,1697,150,90,0,0,496,94,0,
03.04.2017,12:00:00,7279,7279,0,4811,1624,153,117,0,0,494,84,0,
03.04.2017,2:00:00,7194,7194,0,4811,1515,160,101,0,0,495,118,0,
03.04.2017,11:00:00,7151,7151,0,4898,1421,152,100,0,0,504,90,0,
03.04.2017,20:00:00,5757,5757,0,3492,1366,161,116,0,0,496,132,0,
03.04.2017,3:00:00,7063,7063,0,4850,1339,162,105,0,0,495,118,0,
03.04.2017,21:00:00,5811,5811,0,3696,1339,158,116,0,0,496,12,0,
03.04.2017,22:00:00,5717,5717,0,3683,1255,157,100,0,0,496,32,0,
03.04.2017,8:00:00,6710,6710,0,4667,1198,154,116,0,0,504,86,0,
03.04.2017,4:00:00,6894,6894,0,4850,1182,159,104,0,0,495,110,0,
03.04.2017,9:00:00,6895,6895,0,4859,1181,153,116,0,0,504,96,0,
03.04.2017,10:00:00,7037,7037,0,5010,1174,154,117,0,0,504,92,0,
03.04.2017,23:00:00,5696,5696,0,3758,1122,159,117,0,0,496,50,0,
03.04.2017,5:00:00,6687,6687,0,4778,1039,157,120,0,0,495,104,0,
03.04.2017,0:00:00,5734,5734,0,3908,1019,160,102,0,0,496,56,0,
03.04.2017,6:00:00,6578,6578,0,4745,989,155,102,0,0,495,98,0,
03.04.2017,7:00:00,5561,5561,0,4573,154,154,101,0,0,495,84,0,
04.04.2017,20:00:00,8165,8165,0,4884,2427,161,108,0,0,497,92,0,Evening Peak
04.04.2017,21:00:00,8056,8056,0,4799,2399,162,107,0,0,497,96,0,
04.04.2017,22:00:00,7929,7929,0,4801,2283,163,106,0,0,497,84,0,
04.04.2017,19:00:00,7881,7881,0,4837,2189,163,113,0,0,497,86,0,
04.04.2017,23:00:00,7616,7616,0,4721,2050,165,107,0,0,497,82,0,
04.04.2017,0:00:00,7126,7126,0,4735,1540,165,118,0,0,497,76,0,
04.04.2017,18:00:00,6569,6569,0,4362,1387,161,93,0,0,497,74,0,
04.04.2017,17:00:00,6464,6464,0,4503,1146,162,93,0,0,497,68,0,
04.04.2017,14:00:00,6670,6670,0,4696,1145,162,103,0,0,497,72,0,
04.04.2017,15:00:00,6385,6385,0,4474,1098,160,93,0,0,497,68,0,
04.04.2017,16:00:00,6407,6407,0,4536,1039,159,112,0,0,497,68,0,
04.04.2017,13:00:00,6721,6721,0,4850,1038,160,120,0,0,497,62,0,Day Peak
04.04.2017,12:00:00,6696,6696,0,4912,959,160,119,0,0,497,54,0,
04.04.2017,11:00:00,6292,6292,0,4672,781,156,122,0,0,497,68,0,
04.04.2017,1:00:00,5272,5272,0,3682,769,159,121,0,0,495,52,0,
04.04.2017,10:00:00,5967,5967,0,4432,740,158,90,0,0,497,54,0,
04.04.2017,9:00:00,5729,5729,0,4190,710,159,112,0,0,497,56,0,
04.04.2017,2:00:00,5333,5333,0,3857,660,159,118,0,0,350,50,0,
04.04.2017,3:00:00,5278,5278,0,4000,616,159,118,0,0,340,46,0,
04.04.2017,8:00:00,5126,5126,0,3906,551,157,106,0,0,497,42,0,
04.04.2017,4:00:00,5078,5078,0,3977,457,159,102,0,0,340,44,0,
04.04.2017,5:00:00,4923,4923,0,3844,418,159,115,0,0,340,34,0,
04.04.2017,6:00:00,4767,4767,0,3713,407,159,115,0,0,340,34,0,
04.04.2017,7:00:00,4877,4877,0,3841,378,157,126,0,0,339,36,0,
05.04.2017,2:00:00,6308,6308,0,4575,990,120,62,0,0,499,62,0,
05.04.2017,20:00:00,6911,6911,0,4506,1598,164,95,0,0,498,56,0,Evening Peak
05.04.2017,19:00:00,6631,6631,0,4291,1525,162,95,0,0,498,66,0,
05.04.2017,21:00:00,6779,6779,0,4510,1465,163,95,0,0,498,54,0,
05.04.2017,12:00:00,6839,6839,0,4650,1358,154,109,0,0,498,76,0,Day Peak
05.04.2017,11:00:00,6761,6761,0,4570,1356,155,109,0,0,498,78,0,
05.04.2017,22:00:00,6580,6580,0,4483,1293,161,94,0,0,498,58,0,
05.04.2017,13:00:00,6524,6524,0,4485,1277,158,112,0,0,498,0,0,
05.04.2017,1:00:00,6663,6663,0,4557,1265,165,120,0,0,496,64,0,
05.04.2017,10:00:00,6757,6757,0,4664,1253,162,110,0,0,498,74,0,
05.04.2017,15:00:00,6330,6330,0,4331,1221,158,94,0,0,498,34,0,
05.04.2017,14:00:00,6442,6442,0,4426,1219,160,112,0,0,498,34,0,
05.04.2017,23:00:00,6384,6384,0,4442,1137,162,94,0,0,498,54,0,
05.04.2017,18:00:00,5397,5397,0,3534,1060,160,94,0,0,498,58,0,
05.04.2017,9:00:00,6602,6602,0,4779,1000,159,102,0,0,498,68,0,
05.04.2017,17:00:00,5102,5102,0,3544,768,159,94,0,0,498,46,0,
05.04.2017,16:00:00,5007,5007,0,3480,741,158,94,0,0,498,42,0,
05.04.2017,0:00:00,5913,5913,0,4393,703,163,111,0,0,499,48,0,
05.04.2017,8:00:00,6135,6135,0,4711,612,159,93,0,0,498,66,0,
05.04.2017,3:00:00,6056,6056,0,4704,531,165,102,0,0,499,60,0,
05.04.2017,7:00:00,6026,6026,0,4709,482,165,126,0,0,497,52,0,
05.04.2017,4:00:00,5909,5909,0,4676,412,167,102,0,0,499,58,0,
05.04.2017,5:00:00,5905,5905,0,4687,403,165,102,0,0,499,54,0,
05.04.2017,6:00:00,5756,5756,0,4541,403,165,102,0,0,499,54,0,
06.04.2017,21:00:00,8491,8491,0,4837,2844,77,126,0,0,499,116,0,
06.04.2017,20:00:00,8546,8546,0,4887,2762,158,126,0,0,499,122,0,Evening Peak
06.04.2017,22:00:00,8111,8111,0,4599,2697,79,124,0,0,499,120,0,
06.04.2017,23:00:00,7994,7994,0,4625,2592,79,100,0,0,499,106,0,
06.04.2017,19:00:00,8287,8287,0,4948,2454,158,126,0,0,499,110,0,
06.04.2017,0:00:00,7569,7569,0,4676,2182,80,100,0,0,499,98,0,
06.04.2017,16:00:00,7027,7027,0,4547,1619,158,120,0,0,499,92,0,
06.04.2017,18:00:00,6899,6899,0,4439,1619,160,104,0,0,499,86,0,
06.04.2017,17:00:00,6991,6991,0,4540,1618,158,104,0,0,499,80,0,
06.04.2017,15:00:00,7071,7071,0,4600,1616,160,119,0,0,499,84,0,Day Peak
06.04.2017,13:00:00,6959,6959,0,4518,1613,159,93,0,0,499,82,0,
06.04.2017,14:00:00,6724,6724,0,4296,1602,159,96,0,0,499,76,0,
06.04.2017,12:00:00,6763,6763,0,4410,1531,158,95,0,0,499,74,0,
06.04.2017,11:00:00,6679,6679,0,4547,1291,156,118,0,0,499,72,0,
06.04.2017,10:00:00,6399,6399,0,4514,1056,158,110,0,0,499,66,0,
06.04.2017,9:00:00,6147,6147,0,4419,925,160,90,0,0,499,58,0,
06.04.2017,8:00:00,5743,5743,0,4245,682,160,110,0,0,499,52,0,
06.04.2017,1:00:00,5729,5729,0,4307,608,162,107,0,0,499,50,0,
06.04.2017,7:00:00,5591,5591,0,4263,516,161,110,0,0,499,46,0,
06.04.2017,2:00:00,5514,5514,0,4257,443,162,107,0,0,499,50,0,
06.04.2017,3:00:00,5263,5263,0,4095,357,160,108,0,0,499,48,0,
06.04.2017,4:00:00,5181,5181,0,4027,345,160,108,0,0,499,46,0,
06.04.2017,5:00:00,5234.5,5234.5,0,4085.5,342,160,109,0,0,499,43,0,
06.04.2017,6:00:00,5288,5288,0,4144,339,160,110,0,0,499,40,0,
07.04.2017,20:00:00,8213,8213,0,5085,2324,79,122,0,0,489,110,0,Evening Peak
07.04.2017,19:00:00,7881,7881,0,4829,2287,80,70,0,0,489,122,0,
07.04.2017,21:00:00,8263,8263,0,5200,2275,80,105,0,0,489,110,0,
07.04.2017,22:00:00,8211,8211,0,5146,2271,80,111,0,0,489,110,0,
07.04.2017,23:00:00,8226,8226,0,5174,2263,77,111,0,0,489,108,0,
07.04.2017,0:00:00,7951,7951,0,5068,2144,78,111,0,0,489,106,0,
07.04.2017,1:00:00,7121,7121,0,4652,1701,80,100,0,0,497,96,0,
07.04.2017,18:00:00,6542,6542,0,4298,1515,80,68,0,0,489,88,0,
07.04.2017,2:00:00,6898,6898,0,4694,1438,80,100,0,0,497,94,0,
07.04.2017,17:00:00,6390,6390,0,4277,1369,81,84,0,0,489,86,0,
07.04.2017,15:00:00,6732,6732,0,4642,1324,78,101,0,0,489,94,0,Day Peak
07.04.2017,16:00:00,6655,6655,0,4588,1319,80,85,0,0,489,90,0,
07.04.2017,14:00:00,6521,6521,0,4468,1279,76,111,0,0,489,94,0,
07.04.2017,3:00:00,6649,6649,0,4678,1209,79,100,0,0,497,90,0,
07.04.2017,12:00:00,6544,6544,0,4610,1182,78,101,0,0,497,80,0,
07.04.2017,13:00:00,6216,6216,0,4275,1169,77,119,0,0,497,84,0,
07.04.2017,9:00:00,5931,5931,0,4032,1151,80,106,0,0,497,70,0,
07.04.2017,10:00:00,6054,6054,0,4154,1131,78,128,0,0,497,70,0,
07.04.2017,11:00:00,6166,6166,0,4275,1121,79,128,0,0,497,70,0,
07.04.2017,8:00:00,5880,5880,0,4036,1099,80,104,0,0,497,68,0,
07.04.2017,7:00:00,6015,6015,0,4208,1067,80,103,0,0,497,64,0,
07.04.2017,5:00:00,6425,6425,0,4614,1055,80,100,0,0,497,84,0,
07.04.2017,4:00:00,6314,6314,0,4629,926,80,100,0,0,497,86,0,
07.04.2017,6:00:00,5161,5161,0,4340,80,100,72,0,0,497,72,0,
08.04.2017,19:00:00,8162,8162,0,4508,2857,67,118,0,0,485,118,0,
08.04.2017,21:00:00,8323,8323,0,4767,2753,68,121,0,0,485,120,0,
08.04.2017,20:00:00,8289,8289,0,4817,2677,68,120,0,0,485,114,0,Evening Peak
08.04.2017,22:00:00,8270,8270,0,4803,2661,72,121,0,0,485,120,0,
08.04.2017,18:00:00,7557,7557,0,4176,2612,68,116,0,0,485,92,0,
08.04.2017,17:00:00,7814,7814,0,4433,2607,68,119,0,0,485,94,0,
08.04.2017,23:00:00,8076,8076,0,4736,2568,71,104,0,0,485,118,0,
08.04.2017,16:00:00,7891,7891,0,4646,2469,68,118,0,0,482,96,0,Day Peak
08.04.2017,15:00:00,7860,7860,0,4663,2425,70,116,0,0,482,92,0,
08.04.2017,14:00:00,7645,7645,0,4590,2299,178,90,0,0,482,94,0,
08.04.2017,0:00:00,7812,7812,0,4753,2294,68,104,0,0,485,114,0,
08.04.2017,13:00:00,7721,7721,0,4700,2263,77,107,0,0,499,80,0,
08.04.2017,12:00:00,7611,7611,0,4656,2193,78,108,0,0,499,82,0,
08.04.2017,11:00:00,7431,7431,0,4639,2013,79,122,0,0,499,84,0,
08.04.2017,1:00:00,7693,7693,0,5060,1880,78,90,0,0,489,102,0,
08.04.2017,2:00:00,7374,7374,0,5021,1574,79,106,0,0,498,100,0,
08.04.2017,10:00:00,7089,7089,0,4757,1556,79,121,0,0,499,82,0,
08.04.2017,9:00:00,6859,6859,0,4672,1409,80,126,0,0,499,78,0,
08.04.2017,8:00:00,6617,6617,0,4498,1350,80,123,0,0,499,72,0,
08.04.2017,3:00:00,7110,7110,0,5063,1271,80,106,0,0,498,96,0,
08.04.2017,5:00:00,7003,7003,0,4970,1262,80,107,0,0,498,90,0,
08.04.2017,7:00:00,6507,6507,0,4506,1257,79,105,0,0,498,66,0,
08.04.2017,6:00:00,6655,6655,0,4680,1230,77,90,0,0,498,84,0,
08.04.2017,4:00:00,7068,7068,0,5090,1205,80,107,0,0,498,92,0,
09.04.2017,23:00:00,8685,8685,0,4905,2982,68,121,0,0,492,116,0,
09.04.2017,22:00:00,8635,8635,0,4879,2967,66,119,0,0,492,112,0,
09.04.2017,0:00:00,8573,8573,0,4810,2967,66,122,0,0,492,116,0,
09.04.2017,20:00:00,8558,8558,0,4877,2901,67,106,0,0,492,116,0,Evening Peak
09.04.2017,21:00:00,8388,8388,0,4694,2895,66,119,0,0,492,122,0,
09.04.2017,19:00:00,8315,8315,0,4763,2784,66,90,0,0,492,120,0,
09.04.2017,18:00:00,7835,7835,0,4495,2593,67,100,0,0,492,88,0,
09.04.2017,17:00:00,7901,7901,0,4557,2581,67,108,0,0,492,96,0,
09.04.2017,16:00:00,7893,7893,0,4654,2476,67,106,0,0,492,98,0,Day Peak
09.04.2017,15:00:00,7789,7789,0,4656,2397,57,88,0,0,492,104,0,
09.04.2017,14:00:00,7664,7664,0,4635,2274,66,110,0,0,492,92,0,
09.04.2017,13:00:00,7634,7634,0,4615,2274,68,100,0,0,492,90,0,
09.04.2017,12:00:00,7518,7518,0,4630,2132,70,117,0,0,492,82,0,
09.04.2017,11:00:00,7367,7367,0,4597,2023,72,109,0,0,492,80,0,
09.04.2017,10:00:00,7328,7328,0,4591,1983,71,112,0,0,492,84,0,
09.04.2017,9:00:00,7093,7093,0,4430,1925,72,100,0,0,492,80,0,
09.04.2017,1:00:00,7409,7409,0,4778,1854,67,116,0,0,499,108,0,
09.04.2017,8:00:00,6648,6648,0,4284,1630,71,100,0,0,492,76,0,
09.04.2017,2:00:00,7150,7150,0,4775,1591,79,116,0,0,499,102,0,
09.04.2017,7:00:00,6538,6538,0,4334,1485,70,100,0,0,499,62,0,
09.04.2017,3:00:00,6941,6941,0,4841,1321,78,116,0,0,499,98,0,
09.04.2017,6:00:00,6428,6428,0,4420,1297,69,100,0,0,499,56,0,
09.04.2017,4:00:00,6850,6850,0,4879,1194,79,116,0,0,499,96,0,
09.04.2017,5:00:00,6719,6719,0,4813,1125,80,116,0,0,499,98,0,
10.04.2017,23:00:00,8824,8824,0,5063,2991,71,121,0,0,496,86,0,
10.04.2017,1:00:00,8329,8329,0,4553,2990,68,115,0,0,497,108,0,
10.04.2017,19:00:00,8830,8830,0,5125,2925,68,116,0,0,497,104,0,Evening Peak
10.04.2017,21:00:00,8931,8931,0,5350,2797,67,119,0,0,497,106,0,
10.04.2017,0:00:00,8582,8582,0,4998,2793,72,121,0,0,496,106,0,
10.04.2017,22:00:00,8896,8896,0,5326,2781,68,119,0,0,496,110,0,
10.04.2017,20:00:00,8757,8757,0,5222,2752,69,118,0,0,497,104,0,
10.04.2017,2:00:00,8077,8077,0,4583,2711,69,115,0,0,497,104,0,
10.04.2017,18:00:00,7691,7691,0,4371,2581,67,100,0,0,497,80,0,
10.04.2017,15:00:00,8004,8004,0,4696,2541,66,111,0,0,497,98,0,
10.04.2017,16:00:00,8089,8089,0,4794,2535,67,105,0,0,497,96,0,Day Peak
10.04.2017,17:00:00,7795,7795,0,4532,2519,66,100,0,0,497,86,0,
10.04.2017,13:00:00,7948,7948,0,4751,2485,67,70,0,0,497,84,0,
10.04.2017,14:00:00,7743,7743,0,4516,2484,69,92,0,0,497,90,0,
10.04.2017,3:00:00,7858,7858,0,4604,2479,68,115,0,0,497,100,0,
10.04.2017,10:00:00,7632,7632,0,4623,2257,62,118,0,0,497,80,0,
10.04.2017,4:00:00,7607,7607,0,4577,2256,70,112,0,0,497,100,0,
10.04.2017,9:00:00,7534,7534,0,4565,2212,69,118,0,0,497,78,0,
10.04.2017,12:00:00,7881,7881,0,4978,2192,55,70,0,0,497,94,0,
10.04.2017,11:00:00,7819,7819,0,4892,2179,57,118,0,0,497,82,0,
10.04.2017,8:00:00,7196,7196,0,4364,2083,67,117,0,0,497,74,0,
10.04.2017,5:00:00,7424,7424,0,4592,2063,69,112,0,0,497,96,0,
10.04.2017,7:00:00,7181,7181,0,4445,1990,68,117,0,0,497,70,0,
10.04.2017,6:00:00,7241,7241,0,4528,1962,69,100,0,0,497,90,0,
11.04.2017,22:00:00,8812,8812,0,4734,3279,72,121,0,0,485,116,0,
11.04.2017,23:00:00,8760,8760,0,4694,3268,72,119,0,0,485,116,0,
11.04.2017,21:00:00,8730,8730,0,4776,3156,71,121,0,0,485,116,0,
